Start Time,End Time,Subtitle
01:24:33:14,01:24:34:16,Where did he go?
01:24:34:18,01:24:35:18,The past.
01:24:58:22,01:25:00:09,It's in the glove box!
01:25:00:11,01:25:02:19,We're going to check this is real.
01:25:05:22,01:25:08:11,#NAME?
01:25:08:15,01:25:10:05,Next one's a bullet to the head.
01:25:11:15,01:25:13:20,- No! No! - One.
01:25:14:01,01:25:15:12,#NAME?
01:25:15:19,01:25:16:19,Three.
01:25:16:24,01:25:18:16,I can help you.
01:25:18:20,01:25:20:01,I don't have time to negotiate.
01:25:20:23,01:25:22:05,Tell me or I'll shoot her again.
01:25:23:18,01:25:25:02,"- Leave her alone! - Tell me now,"
01:25:25:03,01:25:26:07,is it really in the BMW?
01:25:26:12,01:25:27:14,I don't know.
01:25:27:19,01:25:29:18,"You left it in the car, not the fire truck, right?"
01:25:30:13,01:25:31:20,Who told you that?
01:25:32:08,01:25:34:06,"If you're not telling the truth, she dies."
01:25:34:10,01:25:36:12,I don't know what you're talking about.
01:25:48:13,01:25:50:00,- Medic! - Check in.
01:25:51:08,01:25:52:22,She's been shot?
01:25:53:07,01:25:54:20,"Bring her back, this side."
01:25:56:10,01:25:58:00,Was she shot with an inverted round?
01:26:03:13,01:26:05:12,This is ives. He's one of us.
01:26:07:02,01:26:08:23,"""Us""! Who are these guys?"
01:26:09:03,01:26:11:05,Priya's. Ours.
01:26:11:09,01:26:12:21,How did sator know about the ambush?
01:26:13:01,01:26:14:09,It's posterity.
01:26:14:13,01:26:16:24,An ambush in the middle of the street can't stay out of the records.
01:26:17:00,01:26:19:23,Bullshit! He knew every move we made! Every one of 'em.
01:26:20:03,01:26:21:08,Somebody talked. Who was it?
01:26:21:12,01:26:22:18,#NAME?
01:26:23:14,01:26:25:14,"At every stage, you've known too much."
01:26:25:18,01:26:28:11,I'm going to ask you again.
01:26:29:09,01:26:31:09,Did you talk?
01:26:33:02,01:26:34:14,Nobody talked.
01:26:34:19,01:26:37:01,They're running a temporal pincer movement.
01:26:37:18,01:26:38:20,A what?
01:26:39:01,01:26:42:14,"The pincer movement. But not in space, in time."
01:26:43:16,01:26:45:15,Half his team moves forward through the event.
01:26:45:19,01:26:48:18,"He monitors them, and then attacks at the end moving backwards,"
01:26:48:22,01:26:50:07,knowing everything.
01:26:50:11,01:26:52:01,Except for where I stashed the plutonium.
01:26:52:14,01:26:54:08,"Which isn't really plutonium, is it?"
01:26:54:10,01:26:55:20,I told you it was what he was after.
01:26:55:21,01:26:58:06,And you just told him where it was.
01:26:59:04,01:27:00:13,I lied.
01:27:01:14,01:27:04:12,Jesus. You lied about it?
01:27:04:16,01:27:07:22,He couldn't verify inside the room. He'd have shot her anyway.
01:27:09:00,01:27:11:07,Lying is standard operating procedure.
01:27:11:11,01:27:12:15,It's spread too far.
01:27:12:19,01:27:13:19,Meaning what?
01:27:13:21,01:27:15:03,She's gonna die.
01:27:15:08,01:27:16:20,Standard operating procedure.
01:27:17:01,01:27:18:21,Can't you help her? Can we do something?
01:27:19:02,01:27:21:17,Can't we stabilize the inverse radiation by inverting the patient?
01:27:21:22,01:27:22:18,Takes days.
01:27:22:22,01:27:24:02,Let's go.
01:27:24:06,01:27:27:05,"We took control of this machine minutes ago. Before that, it's sator's."
01:27:27:09,01:27:29:10,How long is she gonna live on this side?
01:27:29:14,01:27:31:02,"Three hours, tops."
01:27:31:06,01:27:32:18,I'm taking her through.
01:27:32:22,01:27:34:24,I'm not gonna let her die. I'll take my chances.
01:27:35:04,01:27:37:03,There's no way of bringing you back.
01:27:37:19,01:27:38:21,We find another machine.
01:27:39:01,01:27:40:11,A week ago? Where?
01:27:42:13,01:27:44:01,Oslo.
01:27:44:05,01:27:46:15,That facility's inside an airport security perimeter.
01:27:46:19,01:27:47:22,It's impregnable.
01:27:48:14,01:27:50:10,Mmm... it wasn't last week.
01:27:50:18,01:27:52:02,We're going in.
01:27:52:06,01:27:53:07,You might as well help us.
01:27:54:19,01:27:55:23,This is a proving window.
01:27:56:04,01:27:57:10,"As you approach the turnstile,"
01:27:57:15,01:27:59:07,"if you don't see yourself in the proving window,"
01:27:59:08,01:28:00:08,do not enter the machine.
01:28:00:13,01:28:01:09,Why not?
01:28:01:13,01:28:03:08,"If you don't see yourself reverse-exit a machine,"
01:28:03:09,01:28:04:10,then you ain't getting out.
01:28:04:11,01:28:06:10,#NAME?
01:28:07:02,01:28:08:10,See for yourself.
01:28:09:02,01:28:10:22,There's your answer. Let's go.
01:28:35:16,01:28:36:23,She's stabilizing slowly.
01:28:36:23,01:28:38:16,"I'll clean and close, but the rest is time."
01:28:38:20,01:28:40:02,How long does she need?
01:28:40:07,01:28:42:13,"Four, five days. A week to be sure."
01:28:43:20,01:28:45:09,"Hey, Neil. Find a way to get us to Oslo."
01:28:45:10,01:28:46:10,I'm going back out there.
01:28:48:14,01:28:49:16,To do what?
01:28:49:21,01:28:52:13,To stop sator from getting away with whatever it is I just gave him.
01:28:52:14,01:28:54:15,You didn't. You lied about where it was.
01:28:54:19,01:28:55:19,Wait.
01:28:56:12,01:28:57:19,You're going out there for her.
01:28:57:23,01:28:59:11,He threatened to kill her in the past.
01:28:59:15,01:29:01:03,"If he does, what happens to her here?"
01:29:02:18,01:29:04:15,That's unknowable.
01:29:04:17,01:29:07:01,"If you're there to make a change, you're not here to observe its effect."
01:29:07:01,01:29:08:08,What do you believe?
01:29:08:12,01:29:10:15,What's happened's happened.
01:29:10:19,01:29:13:14,"We need to save her, here and now."
01:29:13:18,01:29:16:17,"If you go back out there, you might hand him exactly what he's after."
01:29:17:11,01:29:19:06,Don't let them take her back through there.
01:29:19:15,01:29:20:11,Okay?
01:29:20:14,01:29:22:03,We can't stay here.
01:29:23:07,01:29:24:18,We don't have a lot of time.
01:29:24:22,01:29:27:24,"So why don't you find us a nice, cozy shipping container"
01:29:28:04,01:29:30:06,that's just come off a ship from Oslo?
01:29:30:10,01:29:31:20,This is cowboy shit.
01:29:31:22,01:29:33:11,You have no idea what you're getting yourself into
01:29:33:12,01:29:34:15,if you go through that door.
01:29:34:18,01:29:36:15,"Well, I'm going, so any tips would be welcome."
01:29:36:19,01:29:38:01,"Wheeler, brief him."
01:29:38:15,01:29:40:02,You'll need your own air.
01:29:40:06,01:29:43:10,Regular air won't pass through the membranes of inverted lungs.
01:29:43:14,01:29:44:17,Number one rule:
01:29:44:21,01:29:47:09,Don't come into contact with your forward self.
01:29:47:13,01:29:50:01,It's the whole point of these barriers and protective suits.
01:29:50:05,01:29:51:15,We don't have time.
01:29:51:19,01:29:53:20,"Well, if your particles come into contact..."
01:29:54:00,01:29:55:00,What?
01:29:55:02,01:29:56:02,Annihilation.
01:29:56:05,01:29:58:02,"That would be bad, right?"
01:29:58:06,01:30:01:23,"When you exit the air lock, take a moment to orient yourself."
01:30:02:04,01:30:03:10,Things will feel strange.
01:30:04:15,01:30:06:15,"When you run, the wind will be at your back."
01:30:06:18,01:30:09:20,"You encounter fire, ice will form on your clothes"
01:30:09:23,01:30:11:15,as the transfer of heat is reversed.
01:30:11:19,01:30:15:18,Gravity will feel normal but appear reversed for the world around you.
01:30:16:20,01:30:19:06,You may experience distortions in your vision and hearing.
01:30:19:10,01:30:20:16,This is normal.
01:30:20:20,01:30:22:12,#NAME?
01:30:22:16,01:30:24:06,I can't vouch for the handling.
01:30:24:07,01:30:25:23,Friction and wind resistance are reversed.
01:30:26:15,01:30:28:17,You are inverted. The world is not.
01:30:28:21,01:30:30:12,Was the transponder on the case?
01:30:30:16,01:30:32:08,We've tossed that case.
01:30:32:12,01:30:34:23,I'm moving backwards. It's the ball I have to follow.
01:30:35:03,01:30:36:19,Give me the reader.
01:30:40:21,01:30:42:03,Okay.
01:30:43:05,01:30:44:11,You ready?
01:33:36:08,01:33:38:16,The material's not in the case.
01:33:39:15,01:33:42:07,Get the other sections of the algorithm to the hypocenter.
01:33:43:03,01:33:44:14,He was lying.
01:33:44:18,01:33:46:11,It wasn't in the BMW.
01:33:46:15,01:33:47:15,"So, where is it?"
01:34:33:21,01:34:35:19,I saw the handoff.
01:34:35:23,01:34:38:10,You made me shoot her for nothing.
01:34:39:08,01:34:43:03,"You did get my pulse above 130, no one's done that before."
01:34:43:07,01:34:44:20,Not even my wife.
01:35:14:10,01:35:16:24,You left ives and his team a hell of a cleanup.
01:35:18:07,01:35:20:07,Heat transfer was reversed.
01:35:21:04,01:35:22:23,You might be the first case of hypothermia
01:35:23:01,01:35:25:05,from a gasoline explosion in history.
01:35:25:07,01:35:27:23,"At this point, nothing surprises."
01:35:29:15,01:35:30:18,We're headed back to Oslo?
01:35:30:22,01:35:32:19,In a rotas shipping container.
01:35:33:04,01:35:34:07,"He's got the material, Nell."
01:35:35:02,01:35:36:22,I handed it to him on a plate.
01:35:37:06,01:35:38:14,I warned you...
01:35:38:18,01:35:39:20,What's happened's happened.
01:35:40:01,01:35:41:13,I get it now.
01:35:41:18,01:35:44:16,But it's hard to take things on trust from people speaking half-truths.
01:35:45:17,01:35:46:13,That's not fair.
01:35:46:17,01:35:48:19,You were a part of this before we met.
01:35:49:13,01:35:50:15,Were you working for priya?
01:35:50:18,01:35:51:14,No.
01:35:51:18,01:35:52:24,"Who recruited you, Neil?"
01:35:53:18,01:35:56:16,It can't possibly do you any good to know that right now.
01:35:56:20,01:36:01:16,"When this is over, if we're still standing, and you still care,"
01:36:01:20,01:36:04:11,"then you can hear my life story, okay?"
01:36:06:19,01:36:08:11,I'm sorry I involved you.
01:36:08:15,01:36:10:08,You need to tell me what's going on.
01:36:10:12,01:36:13:05,Apparently Neil here knows more about it than I do.
01:36:13:09,01:36:14:09,"Good luck, pal."
01:36:14:13,01:36:17:09,"By telling Kat anything, we're compromising her in priya's eyes."
01:36:17:14,01:36:20:00,"In priya's eyes, she's already compromised."
01:36:20:05,01:36:22:07,She has the right to know why she might die.
01:36:22:12,01:36:23:14,Am I gonna die?
01:36:23:18,01:36:25:08,Not if we have something to say about it.
01:36:25:10,01:36:26:10,And we do.
01:36:26:17,01:36:28:04,Who are you?
01:36:29:08,01:36:32:20,Let's start with the simple stuff. Every law of physics...
01:36:39:02,01:36:41:03,The material's not in the case.
01:36:41:06,01:36:44:10,Get the other sections of the algorithm to the hypocenter.
01:36:53:12,01:36:54:13,You injured?
01:37:00:09,01:37:02:08,"What's the algorithm, Neil?"
01:37:04:08,01:37:07:10,2411s one section of it. One out of nine.
01:37:08:22,01:37:11:02,It's a formula rendered into physical form
01:37:11:04,01:37:12:22,so it can't be copied or communicated.
01:37:13:22,01:37:15:15,It's a black box with one function.
01:37:16:09,01:37:17:21,Which is?
01:37:18:18,01:37:21:12,Inversion. But not objects or peoples.
01:37:21:16,01:37:22:18,The world around us.
01:37:22:22,01:37:23:22,I don't understand.
01:37:24:02,01:37:27:05,"As they invert the entropy of more and more objects,"
01:37:27:09,01:37:31:00,the two directions of time are becoming more intertwined.
01:37:31:04,01:37:34:05,But because the environment essentially flows in our direction...
01:37:34:12,01:37:35:12,We dominate.
01:37:35:16,01:37:37:06,They're always swimming upstream.
01:37:37:10,01:37:38:13,It's what saved your life.
01:37:38:17,01:37:41:08,Inverted explosion was pushing against the environment.
01:37:41:17,01:37:42:17,Pissing in the wind.
01:37:42:21,01:37:45:15,And the algorithm can change the direction of that wind.
01:37:45:20,01:37:48:04,It can invert the entropy of the world.
01:37:49:01,01:37:50:03,And if that happens?
01:37:50:11,01:37:51:12,Oh...
01:37:52:05,01:37:53:08,End of play.
01:37:53:20,01:37:55:22,"""End of play.” can you be a little more precise?"
01:37:56:02,01:37:59:13,"Everyone and everything that's ever lived, destroyed. Instantly."
01:37:59:17,01:38:00:17,Precise enough?
01:38:00:21,01:38:02:12,Including my son.
01:38:05:16,01:38:08:18,"The more you sleep, the faster you'll heal."
01:38:24:14,01:38:25:20,On a truck.
01:38:28:05,01:38:29:11,Shouldn't be long now.
01:38:30:20,01:38:32:19,I've been thinking.
01:38:32:24,01:38:34:20,We're their ancestors.
01:38:35:04,01:38:37:13,"If they destroy us, won't that destroy them?"
01:38:38:01,01:38:40:03,This brings us to the grandfather paradox.
01:38:40:07,01:38:41:11,The what?
01:38:42:09,01:38:43:19,If you went back in time
01:38:43:23,01:38:45:06,"and killed your own grandfather,"
01:38:45:08,01:38:47:09,how could you have been born to commit the act?
01:38:47:13,01:38:48:09,What's the answer?
01:38:48:13,01:38:50:03,There's no answer. It's a paradox.
01:38:50:19,01:38:51:19,"But in the future,"
01:38:51:21,01:38:53:17,those in power clearly believe that you can
01:38:53:21,01:38:55:04,"kick grandpa down the stairs,"
01:38:55:08,01:38:56:23,"gouge his eyes out,"
01:38:57:03,01:38:58:07,"slit his throat,"
01:38:58:11,01:38:59:14,without consequence.
01:39:00:04,01:39:01:19,Could they be right?
01:39:01:23,01:39:03:10,Doesn't matter.
01:39:03:14,01:39:05:08,They believe it.
01:39:05:13,01:39:07:12,So they're willing to destroy us.
01:39:09:09,01:39:10:23,Can I go back to sleep now?
01:39:11:03,01:39:12:09,No. I thought of something else.
01:39:12:13,01:39:13:09,Great.
01:39:13:13,01:39:15:16,This reversing the flow of time.
01:39:15:19,01:39:18:11,Doesn't us being here now mean it never happens?
01:39:18:15,01:39:19:16,That we stop them?
01:39:21:01,01:39:22:17,"Optimistically, I'd say that's right."
01:39:23:07,01:39:24:12,Pessimistically?
01:39:24:16,01:39:27:10,"In a parallel worlds theory, we can't know the relationship"
01:39:27:12,01:39:30:12,between consciousness and multiple realities.
01:39:30:16,01:39:31:22,Does your head hurt yet?
01:39:32:02,01:39:33:06,Yes.
01:39:37:04,01:39:38:14,Try to sleep.
01:39:53:16,01:39:54:21,Shit.
01:39:56:07,01:39:58:06,They didn't take us inside.
01:39:59:12,01:40:01:03,What do we do?
01:40:04:12,01:40:05:12,We use the breach.
01:40:05:16,01:40:07:19,The chaos right after impact. Get ready.
01:40:10:18,01:40:12:06,She healed enough?
01:40:13:04,01:40:14:21,I don't know.
01:40:15:01,01:40:16:12,I've never done this before.
01:40:16:14,01:40:19:02,The fire crew's there.
01:40:19:06,01:40:20:13,"You take Kat through the breach,"
01:40:20:18,01:40:22:15,I take care of sator's men and secure the vault.
01:40:22:17,01:40:24:05,Then you bring her in.
01:40:25:18,01:40:26:18,How's your arm?
01:40:26:22,01:40:28:11,Not good.
01:40:33:07,01:40:34:21,We move as soon as we hear the engines.
01:40:39:12,01:40:40:14,"Hold on, hold on. “What?"
01:40:40:19,01:40:41:23,You're bleeding.
01:40:42:17,01:40:44:03,"All right, let me take a look at it."
01:40:50:16,01:40:51:16,Ready?
01:41:24:16,01:41:26:04,Wait here. I'm going in.
01:43:23:16,01:43:24:16,Come on!
01:43:24:23,01:43:25:24,"Go, go, go!"
01:43:56:08,01:43:57:08,Go!
01:45:39:16,01:45:41:07,You knew it was me coming out of that vault.
01:45:41:08,01:45:42:14,Why didn't you say?
01:45:42:18,01:45:43:19,That's a lot of explaining
01:45:43:20,01:45:45:21,when someone's about to put a bullet in their own brain.
01:45:45:21,01:45:46:21,But afterwards?
01:45:47:07,01:45:50:07,"Thing's the same, I knew you'd be okay."
01:45:50:11,01:45:51:15,What's happened's happened.
01:45:52:05,01:45:55:06,"If I told you and you acted differently, who knows?"
01:45:57:00,01:45:59:01,The policy is to suppress.
01:45:59:13,01:46:01:06,Whose policy?
01:46:01:11,01:46:02:14,"Ours, my friend."
01:46:06:07,01:46:09:03,We're the people saving the world from what might've been.
01:46:18:24,01:46:20:02,Kat?
01:46:21:01,01:46:22:07,I'm here.
01:46:23:07,01:46:24:11,It'll be quite a scar.
01:46:24:22,01:46:26:03,You'll be okay.
01:46:28:14,01:46:29:14,Did it.
01:46:30:00,01:46:31:03,You did what?
01:46:31:23,01:46:33:14,Andrei has the algorithm.
01:46:34:18,01:46:36:12,You don't know where he is.
01:46:38:16,01:46:39:21,Or when.
01:46:41:06,01:46:43:13,#NAME?
01:46:43:18,01:46:46:09,"If I don't do something, in two days, she tells me about the 241."
01:46:46:14,01:46:47:17,Nothing can change that.
01:46:48:04,01:46:49:04,We'll see.
01:46:49:23,01:46:51:07,Just get her here.
01:46:53:22,01:46:54:24,"Hello, priya."
01:46:55:23,01:46:57:05,What's going on?
01:46:57:09,01:46:58:19,Where's Neil?
01:46:58:23,01:47:02:11,"Nursing Katherine barton, who almost died because of you."
01:47:02:15,01:47:03:15,What did I do?
01:47:03:16,01:47:04:20,It's what you're going to do.
01:47:04:22,01:47:07:14,"In two days, you're gonna have me dangle plutonium-241"
01:47:07:18,01:47:09:24,in front of the world's most dangerous arms dealer.
01:47:10:04,01:47:11:17,"Now, I wanna know why."
01:47:11:21,01:47:14:00,You let sator get hold of 241?
01:47:14:04,01:47:15:22,"No, I let him get ahold of the algorithm."
01:47:17:13,01:47:19:09,"So, tell me about it, priya."
01:47:20:01,01:47:22:12,It's... it's unique.
01:47:22:16,01:47:24:10,The scientist who built it took her own life
01:47:24:15,01:47:26:05,so she couldn't be forced to make another.
01:47:26:06,01:47:27:06,A scientist in the future?
01:47:27:08,01:47:28:10,Generations from now.
01:47:28:15,01:47:30:00,Why does she have to kill herself?
01:47:33:11,01:47:35:07,"As they approached the first atomic test,"
01:47:35:10,01:47:36:20,Oppenheimer became concerned
01:47:36:24,01:47:39:17,"that the detonation might produce a chain reaction,"
01:47:39:21,01:47:40:22,engulfing the world.
01:47:41:02,01:47:42:21,They went ahead anyway and got lucky.
01:47:42:24,01:47:46:24,Think of our scientist as her generation's Oppenheimer.
01:47:47:14,01:47:49:22,"She devises a method for inverting the world,"
01:47:50:02,01:47:52:16,"but becomes convinced that by destroying us,"
01:47:52:20,01:47:54:07,they're destroying themselves.
01:47:54:11,01:47:56:05,The grandfather paradox.
01:47:56:09,01:47:58:04,"But, unlike Oppenheimer,"
01:47:58:08,01:47:59:14,"she rebels,"
01:47:59:18,01:48:01:20,splitting the algorithm into nine sections
01:48:01:23,01:48:04:09,and hiding them the best place she can think of.
01:48:04:23,01:48:05:23,The past.
01:48:06:04,01:48:07:04,"Here, now."
01:48:07:09,01:48:09:14,There are nine nuclear powers.
01:48:09:18,01:48:10:18,Nine bombs.
01:48:11:06,01:48:14:16,Nine sets of the most closely guarded materials in the history of the world.
01:48:14:20,01:48:16:19,The best hiding place possible.
01:48:16:23,01:48:18:24,Nuclear containment facilities.
01:48:19:19,01:48:21:05,"Sator's lifelong mission,"
01:48:21:09,01:48:23:20,"financed and guided by the future, has been to"
01:48:23:24,01:48:26:05,find and reassemble the algorithm.
01:48:26:09,01:48:27:15,Why do they choose him?
01:48:27:19,01:48:29:17,Because he was at the right place at the right time.
01:48:29:18,01:48:31:22,The collapse of the Soviet union.
01:48:32:02,01:48:35:04,The most insecure moment in the history of nuclear weapons.
01:48:35:08,01:48:37:12,How many sections does he have?
01:48:37:16,01:48:39:06,"After the 241, all nine."
01:48:39:10,01:48:40:22,Jesus Christ.
01:48:41:12,01:48:44:11,And that's why you're going to do things differently this time.
01:48:45:10,01:48:46:20,To change things?
01:48:47:01,01:48:48:06,So Katherine won't get hurt?
01:48:48:11,01:48:50:13,So sator won't get the algorithm.
01:48:52:16,01:48:54:12,If that universe can exist...
01:48:55:05,01:48:56:05,We don't live in it.
01:48:56:09,01:48:57:16,"Well, let's try."
01:48:58:09,01:49:00:02,You're going to warn me.
01:49:00:06,01:49:01:22,"No, I'm not."
01:49:02:02,01:49:03:11,Ignorance is our ammunition.
01:49:03:15,01:49:04:16,Come on.
01:49:04:20,01:49:07:02,"If you had known what the algorithm was,"
01:49:07:06,01:49:09:09,would you have let it fall into sator's hands?
01:49:10:19,01:49:12:16,You want sator to get the last section.
01:49:12:20,01:49:15:08,That is the only way he'll bring together the other eight.
01:49:15:12,01:49:17:04,I was supposed to steal it...
01:49:17:15,01:49:18:17,Then lose it?
01:49:18:21,01:49:20:06,Mission accomplished.
01:49:20:19,01:49:22:05,You used me.
01:49:23:06,01:49:24:14,As you used Katherine.
01:49:25:12,01:49:27:04,Standard operating procedure.
01:49:28:19,01:49:30:01,You've done your part.
01:49:30:19,01:49:31:19,My part?
01:49:32:03,01:49:34:14,I'm the protagonist of this operation.
01:49:34:18,01:49:35:20,You...
01:49:36:01,01:49:37:20,Are a protagonist.
01:49:37:24,01:49:40:20,Did you think you were the only one capable of saving the world?
01:49:45:15,01:49:46:15,No.
01:49:47:24,01:49:49:10,But I am.
01:49:49:14,01:49:50:15,Because I haven't told you
01:49:50:19,01:49:52:17,where he's assembling the algorithm or when.
01:49:52:21,01:49:53:23,You're about to.
01:49:54:03,01:49:55:13,"No, I'm not."
01:49:55:17,01:49:56:19,"So, deal us in."
01:49:58:00,01:49:59:01,"""Us""?"
01:49:59:14,01:50:01:03,Why would you want to involve her again?
01:50:01:03,01:50:02:11,Because she can get close to him.
01:50:02:14,01:50:03:21,Does he still trust her?
01:50:04:01,01:50:05:05,He thinks she's dead.
01:50:05:09,01:50:06:13,But he used to.
01:50:06:17,01:50:09:00,You have started looking at the world in a new way.
01:50:09:04,01:50:10:13,"And now, it's your turn."
01:50:10:17,01:50:12:07,"Assuming she makes it out alive,"
01:50:12:10,01:50:14:08,whether or not you feel she knows too much.
01:50:14:13,01:50:15:09,I can't.
01:50:15:13,01:50:16:17,"If you don't have the authority,"
01:50:16:18,01:50:19:08,then talk to whoever's in charge of loose ends.
01:50:19:13,01:50:21:06,I need your word
01:50:21:11,01:50:23:22,"that she and her son will be safe, priya."
01:50:24:12,01:50:26:13,What good is someone's word in our line of business?
01:50:32:08,01:50:33:08,They'll be safe.
01:50:35:07,01:50:37:09,There's a rally point offshore at trondheim.
01:50:37:13,01:50:39:00,Get yourselves up there.
01:50:39:04,01:50:40:23,Ives has a team ready to invert.
01:50:41:03,01:50:42:13,You have a turnstile?
01:50:42:14,01:50:45:03,The exact technology that we're trying to suppress.
01:50:45:07,01:50:47:10,Fighting fire with fire's a treacherous business.
01:50:48:00,01:50:50:07,"But there are some people, in the future,"
01:50:50:11,01:50:53:14,who want to continue the algorithm's journey into the past.
01:50:54:17,01:50:56:06,You see...
01:50:56:11,01:50:59:05,Tenet wasn't founded in the past.
01:50:59:10,01:51:02:02,It will be founded in the future.
01:51:28:19,01:51:30:15,Can't get over the birds.
01:51:30:19,01:51:32:13,How're you feeling?
01:51:37:22,01:51:39:10,Tell me you're gonna kill him.
01:51:40:05,01:51:41:01,I can't.
01:51:41:05,01:51:42:07,Why not?
01:51:42:11,01:51:44:07,Bet you've probably killed a lot of people.
01:51:44:11,01:51:46:12,Not with a dead man's switch.
01:51:46:16,01:51:48:10,The fitness tracker he wears.
01:51:48:20,01:51:50:03,He's obsessive about his health.
01:51:50:04,01:51:51:11,"It'll be linked to a switch,"
01:51:51:12,01:51:53:15,probably a simple e-mail burst
01:51:53:17,01:51:55:09,"that reveals the location of the dead drop,"
01:51:55:12,01:51:57:08,set to fire if his heart stops.
01:51:57:12,01:51:59:16,His death activates the algorithm.
01:51:59:20,01:52:01:08,"He dies, the world ends."
01:52:01:16,01:52:03:06,No one dares kill him.
01:52:05:15,01:52:07:13,"No, you've missed the point."
01:52:09:21,01:52:11:07,He's intending to end his life.
01:52:13:18,01:52:14:18,Why?
01:52:16:09,01:52:17:19,He's dying.
01:52:22:13,01:52:24:11,And he's taking the world with him.
01:52:24:15,01:52:26:16,"If he can't have her, no one can."
01:52:26:24,01:52:30:16,He gets to choose the time and place for the end of the world.
01:52:31:02,01:52:33:12,What moment? What does he choose?
01:52:35:13,01:52:38:06,You told me about a holiday where you let him feel loved.
01:52:38:18,01:52:39:23,Vietnam.
01:52:40:03,01:52:41:18,You said he vanished. What day?
01:52:41:22,01:52:44:17,"I went ashore with Max and he flew off, but I don't know what day it was."
01:52:44:17,01:52:46:19,It was the 14th. Ten days ago.
01:52:46:23,01:52:47:23,He was in Ukraine.
01:52:48:10,01:52:49:22,At the Kiev opera siege.
01:52:50:02,01:52:52:09,How do you know about that?
01:52:53:18,01:52:56:02,"The point is, he wasn't on his yacht, so that's his window."
01:52:56:03,01:52:58:13,To go back to that golden moment and have it be his last.
01:52:58:18,01:52:59:22,Everyone's last.
01:53:00:06,01:53:02:03,We have to lift the algorithm from the dead drop
01:53:02:04,01:53:03:04,without sator knowing.
01:53:03:07,01:53:05:14,"If he believes it's there, he kills himself."
01:53:05:18,01:53:07:05,And not the rest of us.
01:53:07:09,01:53:08:11,Where's the dead drop?
01:53:08:15,01:53:10:04,"Knowledge divided, my friend."
01:53:10:08,01:53:11:08,You're not gonna tell me?
01:53:11:12,01:53:12:15,Ignorance is our ammunition.
01:53:13:02,01:53:14:16,"But I need you back on that yacht, Kat."
01:53:14:20,01:53:15:21,Why?
01:53:16:02,01:53:19:01,You have to stop him killing himself until we know the algorithm
01:53:19:05,01:53:21:02,is out of the dead drop.
01:53:21:06,01:53:23:06,"But if I'm caught there, my son sees."
01:53:23:10,01:53:25:04,I don't want those moments to be full of anguish
01:53:25:04,01:53:27:04,if they're gonna be his last.
01:53:28:00,01:53:29:02,They're not.
01:53:54:06,01:53:55:06,It's time.
01:53:55:07,01:53:56:24,"We're working our way back to the 14th,"
01:53:57:02,01:53:58:18,"but without knowing where the dead drop is,"
01:53:58:20,01:54:01:01,there's only so much I can do to prepare.
01:54:02:09,01:54:04:05,You know what a hypocenter is?
01:54:05:14,01:54:07:22,It's ground zero for an underground nuclear test.
01:54:08:02,01:54:13:03,Sir Michael Crosby told me about a detonation in stalsk-12 on the 14th.
01:54:13:07,01:54:15:09,The dead drop is at the bottom of the hypocenter.
01:54:18:15,01:54:20:08,"Well, then we better pull it out of that hole"
01:54:20:08,01:54:22:08,"before the bomb goes off, en?"
01:54:24:19,01:54:26:03,Line it up.
01:54:26:14,01:54:27:14,Move forward.
01:54:29:17,01:54:30:17,Next.
01:54:34:24,01:54:35:24,Line it up.
01:54:37:19,01:54:38:23,Where's Neil?
01:54:42:03,01:54:43:10,He must've gone through already.
01:54:43:12,01:54:44:15,I didn't get to say goodbye.
01:54:45:07,01:54:46:18,"This is goodbye, isn't it?"
01:54:46:22,01:54:48:07,I'd like to say...
01:54:48:19,01:54:50:08,"That you don't have to do this, Kat..."
01:54:50:08,01:54:53:17,Worst thing andrei ever did to me was that offer he made me.
01:54:53:21,01:54:56:21,Let me go if I agreed never to see my son again.
01:54:58:05,01:54:59:23,I shouted and...
01:55:00:07,01:55:01:17,Swore.
01:55:02:12,01:55:04:18,"But he'd seen it on my face, just for an instant."
01:55:08:05,01:55:09:16,I considered it.
01:55:10:13,01:55:12:18,"I don't know if I hate him more for what he's done,"
01:55:12:22,01:55:14:18,or because he knows that about me.
01:55:18:04,01:55:19:18,A chance to help save my child.
01:55:19:20,01:55:21:12,You can't know what that means to a mother.
01:55:21:22,01:55:22:18,No.
01:55:22:22,01:55:24:19,You've killed people you've hated before.
01:55:25:07,01:55:26:14,It's not usually personal.
01:55:26:18,01:55:28:18,"Well, he's dying anyway. Maybe it doesn't even count."
01:55:28:18,01:55:30:09,"It always counts, Kat."
01:55:30:20,01:55:33:12,"You're not there to kill him, you're the backstop."
01:55:34:12,01:55:37:00,"If we don't lift that algorithm and he kills himself,"
01:55:37:04,01:55:38:19,he takes us all with him.
01:55:41:12,01:55:43:14,"You just keep up your end, okay?"
01:55:47:19,01:55:49:00,Today's the 14th.
01:55:49:07,01:55:50:16,Offshore of Siberia.
01:55:50:21,01:55:52:05,Time for us to go.
01:55:52:09,01:55:53:15,"You keep going back another day,"
01:55:53:18,01:55:55:13,give you some time to get back into Vietnam.
01:55:55:17,01:55:56:20,And who gets me on the yacht?
01:55:56:21,01:55:58:04,I've got somebody good lined up.
01:55:58:06,01:56:01:08,"When it's over, when you're raising your boy, carry this."
01:56:01:19,01:56:04:03,There may be a time and place you feel threatened.
